"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
77,"NCT04520022","Safety and Effectiveness Study of Allogeneic Umbilical Cord Blood-derived Mesenchymal Stem Cell in Patients With RDEB",,"Completed","No Results Available","Recessive Dystrophic Epidermolysis Bullosa","Drug: Human Umbilical Cord Blood-derived Mesenchymal Stem Cells","Adverse events related to the intravenous allogeneic umbilical cord blood-derived mesenchymal stem cell|Change in type VII collagen and anchoring fibril expression at dermoepidermal junction|Change in Birmingham Epidermolysis Bullosa Severity Score (BEBSS)|Change in Global severity score|Change in total body surface area affected by RDEB|Change in Quality of Life in Epidermolysis Bullosa (QOLEB) questionnaire|Change in blister count|Change in pruritus visual analogue scale (VAS)|Change in pain visual analogue scale (VAS)","Gangnam Severance Hospital|Daewoong Pharmaceutical Co. LTD.","All","10 Years to 60 Years   (Child, Adult)","Phase 1|Phase 2","5","Other|Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","3-2015-0285","October 13, 2016","January 10, 2020","January 10, 2020","August 20, 2020",,"August 20, 2020","GangnamSeverance Hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT04520022"
78,"NCT05016011","Efficacy of Allogeneic UCMSCs for Treating Large Defects Knee Injury",,"Recruiting","No Results Available","Osteoarthritis, Knee","Biological: Human umbilical cord-derived mesenchymal stem cells (hUC-MSCs)|Procedure: Marrow cellution","Recording of Adverse Events and Serious Adverse Events|International Knee Documentation Committee (IKDC) score|Knee Injury and Osteoarthritis Outcome Score (KOOS)|Visual Analog Score (VAS)|Magnetic resonance imaging (MRI)|Immunohistochemistry (IHC)","Cytopeutics Sdn. Bhd.|Universiti Kebangsaan Malaysia Medical Centre","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 2","50","Industry|Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","POD0032/CP/R","July 1, 2020","June 1, 2022","June 1, 2023","August 23, 2021",,"August 23, 2021","Hospital Canselor Tuanku Muhriz Universiti Kebangsaan Malaysia (HCTM-UKM), Bandar Tun Razak, Wilayah Persekutuan Kuala Lumpur, Malaysia",,"https://ClinicalTrials.gov/show/NCT05016011"
79,"NCT04314687","Stem Cell and Conditioned Medium for Cerebral Palsy",,"Recruiting","No Results Available","Cerebral Palsy","Biological: Umbilical Cord Mesenchymal Stem Cells|Biological: Conditioned Medium|Other: Standard Therapy","Gross Motor Function|Cognitive Function|Chemical Marker","PT. Prodia Stem Cell Indonesia","All","6 Months to 3 Years   (Child)","Phase 1|Phase 2","78","Industry","Interventional","Allocation: Randomized|Intervention Model: Factorial Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment","CT/CP/02/2020","October 13, 2021","September 25, 2023","December 25, 2023","March 19, 2020",,"June 14, 2022","Indonesian National Brain Center, Jakarta, Indonesia",,"https://ClinicalTrials.gov/show/NCT04314687"
80,"NCT03265613","Safety and Efficacy of Expanded Allogeneic AD-MSCs in Patients With Moderate to Severe Psoriasis","ADMSP","Active, not recruiting","No Results Available","Mesenchymal Stromal Cells|Psoriasis|Drug Toxicity|Drug Effect","Biological: adipose-derived multipotent mesenchymal stem cells","Incidence of adverse events (AEs) related to intervention|Incidence of serious adverse events (SAEs) related to intervention|Improvement rate of PASI(Psoriasis Area and Severity Index)|PASI(Psoriasis Area and Severity Index)|PASI-50|PASI-75|Pruritus Scores on the Visual Analogue Scale|BSA|DLQI（Dermatology Life Quality Index）","Guangdong Provincial Hospital of Traditional Chinese Medicine","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","7","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","S2017-01","September 24, 2017","August 20, 2019","December 28, 2021","August 29, 2017",,"March 1, 2021","Guangdong Provincial Hospital of Traditional Chinese Medicine, Guangzhou, Guangdong, China",,"https://ClinicalTrials.gov/show/NCT03265613"
81,"NCT03905824","The Effectiveness of Adding Allogenic Stem Cells After Traditional Treatment of Osteochondral Lesions of the Talus","OLT","Recruiting","No Results Available","Osteochondral Fracture of Talus","Biological: Allogenic stromal mesenchymal cells derived from the umbilical cord|Procedure: Debridement and microfracture","Change on tissue reparation quality|Change over time of general health status|Change over time of functional limitations of foot and ankle.|Change over time of functionality of musculoskeletal ankle and foot pathology|Change on declared pain|Surgical time|Complication rate|Cost-effective comparative analysis","University of Chile","All","16 Years to 65 Years   (Child, Adult, Older Adult)","Phase 3","70","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Treatment","OLT Protocol","January 15, 2019","December 31, 2020","December 31, 2024","April 5, 2019",,"April 9, 2019","Universidad de Chile Clinical Hospital, Santiago, Independencia, Chile",,"https://ClinicalTrials.gov/show/NCT03905824"
82,"NCT04995081","Clinical Trial for Parkinson's Disease Using Allogeneic HB-adMSCs (Early and Moderate PD)",,"Recruiting","No Results Available","Parkinson Disease","Biological: Biological/Vaccine: Allogeneic HB-adMSCs|Other: Placebo","1. Changes in the total score MDS-UPDRS Part II.|2. Incidence of treatment-emergent Adverse Event (TEAEs).|3. Incidence of treatment-emergent Serious Adverse Events (SAEs).|4. AEs of special interest (serious or non-serious) - thromboembolic events.|5. AEs of special interest (serious or non-serious) - thromboembolism of the extremities|6. AEs of special interest (serious or non-serious) - infections|7. AEs of special interest (serious or non-serious) - hypersensitivities.|8. Laboratory value Complete Blood Count (CBC)|9. Laboratory values Chemistry Metabolic Panel (CMP)|10. Laboratory values Coagulation Panel; Prothrombin time, Partial Prothrombin time, and INtern|11. Vital signs. - Respiratory Rate (breaths per minute)|12. Vital signs. - Heart Rate (beats per minute)|13. Vital signs. - Body Temperature (Fahrenheit )|14. Vital signs. - Blood Pressure (mmHg)|15. Weight in lb.|16. Physical examination results. General|17. Physical examination results. Body Systems.|18. Changes in Movement Disorder Society Unified Parkinson's Disease Rating Scale -UPDRS Part I.|19. Changes in the total score Movement Disorder Society Unified Parkinson's Disease Rating Scale -UPDRS Part II and Part III.|20. Changes in Movement Disorder Society Unified Parkinson's Disease Rating Scale MDS-UPDRS Part III.|21. Changes in Movement Disorder Society Unified Parkinson's Disease Rating Scale MDS-UPDRS Part IV.|22. Changes in Short Form 36 Health Survey Questionnaire (SF-36).|23. Changes in Parkinson's disease fatigue scale (PFS-16)|24. Changes in Parkinson's disease Questionnaire (PDQ-39).|25. Changes in Visual Analog Scale for Pain.|26. Changes in Visual Analog Scale for Muscle spasms.|27. Changes in Dosage of medications taken to treat Parkinson's disease.","Hope Biosciences Stem Cell Research Foundation|Hope Biosciences","All","45 Years to 80 Years   (Adult, Older Adult)","Phase 2","60","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","HBPD04","July 16, 2021","July 20, 2023","July 20, 2023","August 6, 2021",,"September 22, 2022","Hope Biosciences Stem Cell Research Foundation, Sugar Land, Texas, United States",,"https://ClinicalTrials.gov/show/NCT04995081"
83,"NCT05147675","Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for OA",,"Recruiting","No Results Available","Osteoarthritis|Spinal Arthritis","Biological: AlloRx","Safety (adverse events)|Efficacy: Single Assessment Numeric Evaluation Score (SANE)","The Foundation for Orthopaedics and Regenerative Medicine","All","Child, Adult, Older Adult","Phase 1","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ATG-1-MSC-011","December 2021","December 2025","December 2025","December 7, 2021",,"December 7, 2021","Medical Surgical Associates Center, St. John's, Antigua and Barbuda",,"https://ClinicalTrials.gov/show/NCT05147675"
84,"NCT05152290","Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for SCI",,"Recruiting","No Results Available","Spinal Cord Injuries","Biological: AlloRx","Safety (adverse events)|Efficacy: American Spinal Injury Association Impairment Scale (ASIA)","The Foundation for Orthopaedics and Regenerative Medicine","All","Child, Adult, Older Adult","Phase 1","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ATG-1-MSC-012","January 2022","January 2026","January 2026","December 9, 2021",,"January 5, 2022","Medical Surgical Associates Center, St. John's, Antigua and Barbuda",,"https://ClinicalTrials.gov/show/NCT05152290"
85,"NCT05158127","Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Skin Ulcer",,"Recruiting","No Results Available","Skin Ulcer","Biological: AlloRx","Safety (adverse events)","The Foundation for Orthopaedics and Regenerative Medicine","All","Child, Adult, Older Adult","Phase 1","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ATG-2-MSC-015","January 2022","January 2026","January 2026","December 15, 2021",,"January 5, 2022","Medical Surgical Associates Center, St. John's, Antigua and Barbuda",,"https://ClinicalTrials.gov/show/NCT05158127"
86,"NCT05147701","Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Eye Diseases",,"Recruiting","No Results Available","Eye Diseases|Retinitis Pigmentosa|Glaucoma|Diabetic Retinopathy|Macular Degeneration|Traumatic Optic Neuropathy|Optic Atrophy","Biological: AlloRx","Safety (adverse events)","The Foundation for Orthopaedics and Regenerative Medicine","All","Child, Adult, Older Adult","Phase 1","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ATG-1-MSC-014","January 2022","January 2026","January 2026","December 7, 2021",,"January 5, 2022","Medical Surgical Associates Center, St. John's, Antigua and Barbuda",,"https://ClinicalTrials.gov/show/NCT05147701"
87,"NCT05147766","Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Heart Disease",,"Recruiting","No Results Available","Congestive Heart Failure|Angina","Biological: AlloRx","Safety (adverse events)","The Foundation for Orthopaedics and Regenerative Medicine","All","Child, Adult, Older Adult","Phase 1","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ATG-1-MSC-017","February 2022","February 2026","February 2026","December 7, 2021",,"January 5, 2022","Medical Surgical Associates Center, St. John's, Antigua and Barbuda",,"https://ClinicalTrials.gov/show/NCT05147766"
88,"NCT05158933","Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Ovarian Failure",,"Recruiting","No Results Available","Ovarian Failure","Biological: AlloRx","Safety (adverse events)","The Foundation for Orthopaedics and Regenerative Medicine","All","Child, Adult, Older Adult","Phase 1","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ATG-2-MSC-012","January 2022","January 2026","January 2026","December 15, 2021",,"January 5, 2022","Medical Surgical Associates Center, St. John's, Antigua and Barbuda",,"https://ClinicalTrials.gov/show/NCT05158933"
89,"NCT05158101","Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for Stroke",,"Recruiting","No Results Available","Stroke","Biological: AlloRx","Safety (adverse events)","The Foundation for Orthopaedics and Regenerative Medicine","All","Child, Adult, Older Adult","Phase 1","15","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ATG-2-MSC-011","February 2022","February 2026","February 2026","December 15, 2021",,"January 5, 2022","Medical Surgical Associates Center, St. John's, Antigua and Barbuda",,"https://ClinicalTrials.gov/show/NCT05158101"
90,"NCT05147688","Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Pulmonary Diseases",,"Recruiting","No Results Available","Pulmonary Disease|Asthma|Chronic Obstructive Pulmonary Disease","Biological: AlloRx","Safety (adverse events)|Efficacy: Forced vital capacity (FVC)|Efficacy: Pulmonary function test","The Foundation for Orthopaedics and Regenerative Medicine","All","Child, Adult, Older Adult","Phase 1","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ATG-1-MSC-013","December 2021","December 2025","December 2025","December 7, 2021",,"December 7, 2021","Medical Surgical Associates Center, St. John's, Antigua and Barbuda",,"https://ClinicalTrials.gov/show/NCT05147688"
91,"NCT05018858","Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for Lupus",,"Recruiting","No Results Available","Lupus","Biological: AlloRx","Safety (adverse events)","The Foundation for Orthopaedics and Regenerative Medicine","All","Child, Adult, Older Adult","Phase 1","15","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SC-20-ATG-4","February 2022","October 2025","October 2025","August 24, 2021",,"January 5, 2022","Medical Surgical Associates Center, St. John's, Antigua and Barbuda",,"https://ClinicalTrials.gov/show/NCT05018858"
