"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
31,"NCT02755922","Bone Regeneration With Mesenchymal Stem Cells",,"Completed","No Results Available","Mandibular Fractures","Biological: Application of autologous mesenchymal stem cells","Change of bone quality|Number of patients with infection ( increase of local temperature, tenderness, leukocyte count >10,000/ µL, confirmed by Gram stain and blood culture).|Number of patients with bleeding after surgery (Persistent bleeding, ineffectiveness stopping bleeding using dressings)|Number of patients with surgical wound dehiscence (subcutaneous tissue , bone or osteosynthesis material exposed and seen through opened skin )","Instituto Mexicano del Seguro Social","All","17 Years to 59 Years   (Child, Adult)","Phase 3","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","2010-1301-27","April 2010","September 2010","December 2010","April 29, 2016",,"April 29, 2016",,,"https://ClinicalTrials.gov/show/NCT02755922"
32,"NCT02055625","Mesenchymal Stem Cells as a Treatment for Oral Complications of Graft-versus-host Disease",,"Withdrawn","No Results Available","Graft -Versus-host-disease","Biological: Mesenchymal stromal cells","Change in disease activity according to National Institutes of Health criteria for oral graft-versus-host disease|Change in self-assessed disease activity and quality of life|Safety","Karolinska Institutet|Region Stockholm","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","0","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2013/1241-31/1","January 2014","August 2019","August 2019","February 5, 2014",,"August 14, 2019","Oral and Maxillofacial Surgery, Karolinska Univeristy Hospital, Stockholm, Huddinge, Sweden",,"https://ClinicalTrials.gov/show/NCT02055625"
33,"NCT03268603","Intrathecal Autologous Adipose-derived Mesenchymal Stromal Cells for Amyotrophic Lateral Sclerosis (ALS)",,"Recruiting","No Results Available","ALS|Amyotrophic Lateral Sclerosis","Drug: Autologous Adipose-derived Mesenchymal Stromal Cells","Number of Adverse Events|Change in slope of ALS Functional Rating Scale - Revised (ALSFRS-R)","Mayo Clinic|State of Minnesota Regenerative Medicine Minnesota","All","18 Years and older   (Adult, Older Adult)","Phase 2","60","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","15-008008|UL1TR000135","October 10, 2017","December 2022","December 2022","August 31, 2017",,"February 16, 2022","Mayo Clinic, Scottsdale, Arizona, United States|Mayo Clinic, Jacksonville, Florida, United States|Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT03268603"
34,"NCT01763086","Mesenchymal Stem Cells for Treatment of Poor Graft Function After Allogeneic Hematopoietic Stem Cell Transplant",,"Unknown status","No Results Available","Stem Cell Transplantation, Hematopoietic|Mesenchymal Stem Cells|Poor Graft Function|Hematological Diseases","Biological: Mesenchymal stem cells","hematopoietic recovery|infections, primary underlying disease relapse and any toxic side effects of MSCs treatment","Nanfang Hospital of Southern Medical University|Peking University People's Hospital|Sun Yat-sen University|Guangdong Provincial People's Hospital|Guangzhou General Hospital of Guangzhou Military Command|Southern Medical University, China|Third Affiliated Hospital, Sun Yat-Sen University|Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University|Guangzhou First People's Hospital|Zhongshan People's Hospital, Guangdong, China","All","14 Years to 65 Years   (Child, Adult, Older Adult)","Phase 2","60","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","NFH-MSC-allo-HSCT-2013","January 2013","January 2015","January 2016","January 8, 2013",,"January 16, 2013","Department of Hematology,Nanfang Hospital, Southern Medical University, Guangzhou, Guangdong, China",,"https://ClinicalTrials.gov/show/NCT01763086"
35,"NCT00504803","Mesenchymal Stem Cell Infusion as Prevention for Graft Rejection and Graft-versus-host Disease",,"Completed","No Results Available","Hematological Malignancies","Procedure: Mesenchymal stem cell infusion","Day-100 incidence of non-relapse mortality|1. Hematopoietic engraftment and graft rejection. 2. Incidence of grade II-IV and III-IV acute GVHD. 3. Immunologic reconstitution","University of Liege","All","up to 75 Years   (Child, Adult, Older Adult)","Phase 2","30","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Prevention","TJB0601","December 2006","December 2010","December 2010","July 20, 2007",,"September 2, 2011","CHU Sart Tilman, Liege, Belgium",,"https://ClinicalTrials.gov/show/NCT00504803"
36,"NCT02291770","Treatment of Chronic Graft-Versus-Host Disease With Mesenchymal Stromal Cells","MSC-cGvHD","Unknown status","No Results Available","Chronic Graft-Versus-Host Disease","Biological: Mesenchymal Stromal Cells","Proportion of patients responding to treatment of cGvHD with MSC|Overall survival|Progression-free survival|Time without systemic immunosuppression|Cumulative incidents of non-relapse mortality|Adverse events","Guangdong Provincial People's Hospital|Sun Yat-sen University|Nanfang Hospital of Southern Medical University|Guangzhou General Hospital of Guangzhou Military Command|Third Affiliated Hospital, Sun Yat-Sen University|Guangzhou First People's Hospital|Academy Military Medical Science, China","All","14 Years to 65 Years   (Child, Adult, Older Adult)","Phase 3","130","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","No.GRDEC 2014210H","October 2014","November 2015","December 2019","November 14, 2014",,"November 14, 2014","Xin Du, Guangzhou, Guangdong, China",,"https://ClinicalTrials.gov/show/NCT02291770"
37,"NCT01860417","Treatment of Degenerative Disc Disease With Allogenic Mesenchymal Stem Cells (MSV)","Disc_allo","Completed","No Results Available","Degenerative Disc Disease|Intervertebral Disc Disease|Low Back Pain","Biological: Allogenic Mesenchymal Stromal Cells|Drug: Mepivacaine","Safety and tolerability|Pain and disability evolution|Evolution of affected disc(s) by quantitative Magnetic Resonance Imaging (RMI)|Llife quality evolution (Short Form (SF)-12 questionnaire)","Red de Terapia Celular|Citospin|University of Valladolid","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","25","Industry|Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","TerCel005|2012-004444-30|Disc_allo_MSV","April 2013","April 2017","April 2017","May 22, 2013",,"April 26, 2017","Hospital Clinico Universitario, Valladolid, Spain|Instituto de Biologia y Genetica Molecular, Valladolid, Spain",,"https://ClinicalTrials.gov/show/NCT01860417"
38,"NCT01763099","Mesenchymal Stem Cells Combined With Cord Blood for Treatment of Graft Failure",,"Unknown status","No Results Available","Hematopoietic Stem Cell Transplantation|Mesenchymal Stem Cells|Umbilical Cord Blood|Graft Failure|Hematological Diseases","Biological: Mesenchymal stem cells|Biological: Mesenchymal stem cells and cord blood","hematopoietic recovery|infections, primary underlying disease relapse and any toxic side effects of MSCs treatment","Nanfang Hospital of Southern Medical University|Peking University People's Hospital|Sun Yat-sen University|Guangdong Provincial People's Hospital|Guangzhou General Hospital of Guangzhou Military Command|Southern Medical University, China|Third Affiliated Hospital, Sun Yat-Sen University|Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University|Guangzhou First People's Hospital|Zhongshan People's Hospital, Guangdong, China","All","14 Years to 65 Years   (Child, Adult, Older Adult)","Phase 2","60","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","NFH-MSC-auto-HSCT-2013","January 2013","January 2015","January 2016","January 8, 2013",,"January 16, 2013","Department of Hematology,Nanfang Hospital, Southern Medical University, Guangzhou, Guangdong, China",,"https://ClinicalTrials.gov/show/NCT01763099"
39,"NCT02112500","Mesenchymal Stem Cell in Patients With Acute Severe Respiratory Failure","STELLAR","Unknown status","No Results Available","Respiratory Distress Syndrome, Adult","Biological: Mesenchymal Stem Cell","Oxygen index at 3 days after mesenchymal stem cell infusion|Lung mechanics|Hemodynamic parameters|Mortality|Plasma cytokines|Markers for inflammation and infection|Ventilator weaning parameters|ICU and hospital stay","Asan Medical Center","All","20 Years to 80 Years   (Adult, Older Adult)","Phase 2","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","STELLAR-Pilot","February 2014","December 2016","December 2016","April 14, 2014",,"January 11, 2016","Asan Medical Center, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT02112500"
40,"NCT04519671","Mesenchymal Stem Cells for the Treatment of Perianal Fistulizing Crohn's Disease","PFCD","Recruiting","No Results Available","Perianal Crohn Disease|Perianal Fistula|Crohn Disease","Drug: Mesenchymal Stem Cells|Other: Placebo","Treatment related adverse events|Complete clinical healing","Amy Lightner|The Cleveland Clinic","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","40","Other","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","20-1020","November 19, 2020","November 2022","November 2022","August 20, 2020",,"April 5, 2022","Cleveland Clinic, Cleveland, Ohio, United States",,"https://ClinicalTrials.gov/show/NCT04519671"
41,"NCT03219801","Umbilical Cord Derived Mesenchymal Stem Cells Therapy in Systemic Lupus Erythematosus",,"Unknown status","No Results Available","Systemic Lupus Erythematosus","Biological: mesenchymal stem cells","The change of Complement levels(C3 and C4) in peripheral blood|Erythrocyte sedimentation rate|C-reactive protein|adverse reaction","Hebei Medical University","All","14 Years to 60 Years   (Child, Adult)","Early Phase 1","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","17277787D-SLE","August 1, 2017","December 30, 2018","December 30, 2019","July 18, 2017",,"July 18, 2017","the First Hospital of Hebei Medical University, Shijiazhuang, Hebei, China",,"https://ClinicalTrials.gov/show/NCT03219801"
42,"NCT02116634","Mesenchymal Stem Cell Injection in Amyotrophic Lateral Sclerosis",,"Withdrawn","No Results Available","Amyotrophic Lateral Sclerosis","Biological: mesenchymal stem cell","Effect of Intrathecal injection of autologous mesenchymal stem cells in improving the symptoms of ALS|ALS-FRS(functional rating scale) score and EMG scale|FVC (forced vital capacity)and DWSE±QoL score","Alzahra Hospital, Iran","All","18 Years to 60 Years   (Adult)","Phase 1|Phase 2","0","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","rokhsareh|stem cell injection in ALS","May 2015","May 2017","May 2017","April 17, 2014",,"January 14, 2016","Neurosciences Research Center, Isfahan, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT02116634"
43,"NCT03068988","Clinical Study on Mesenchymal Stem Cells Used in the Reconstruction Surgery of the Supraspinatus Muscle Lesions",,"Unknown status","No Results Available","Rotator Cuff Tear","Biological: mesenchymal stem cells|Procedure: without mesenchymal stem cells","The supraspinatus tendon re-rupture rate|visual analogue scale|ASES score- American Shoulder and Elbow Surgeons Standardized Shoulder Assessment Form|Constant score","Hospital Znojmo","All","18 Years to 60 Years   (Adult)","Phase 1","50","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","2016/05/25/09","January 1, 2012","December 31, 2014","December 31, 2021","March 3, 2017",,"September 7, 2017","Petr Šmíd, Znojmo, Czech Republic, Czechia",,"https://ClinicalTrials.gov/show/NCT03068988"
44,"NCT04351932","Bone Marrow Versus Adipose Autologous Mesenchymal Stem Cells for the Treatment of Knee Osteoarthritis",,"Unknown status","No Results Available","Osteo Arthritis Knee","Biological: bone marrow mesenchymal stem cells|Biological: Adipose Mesenchymal stem cells|Biological: bone marrow & adipose mesenchymal stem cells injection","knee pain assessed by Visual Analogue Scale.|knee function assessed by WOMAC (Wester Ontario McMaster Osteoarthritis Index). quosteionary.|Quantitative T2-Mapping Evaluation of Changes in Cartilage Matrix","Universidad Catolica Santiago de Guayaquil|Maastricht University Medical Center","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 3","54","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","UCSantiagodeGuayaquil001","June 7, 2020","June 7, 2021","September 7, 2021","April 17, 2020",,"April 17, 2020","Omnihospital, Guayaquil, Guayas, Ecuador","""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/32/NCT04351932/Prot_SAP_000.pdf","https://ClinicalTrials.gov/show/NCT04351932"
