"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
29,"NCT01700920","PHASE II CLINICAL TRIAL Prospective, Open, Nonrandomized Treatment of Osteonecrosis of the Femoral Head by the Administration of Autologous Mesenchymal Stem Cells","CSM/ON/2011","Completed","No Results Available","Osteonecrosis of the Femoral Head","Procedure: bone marrow aspirate",,"Red de Terapia Celular|Haematology Service,University Hospital of Salamanca, MªConsuelo del Cañizo Fernández-Roldán|Spanish National Health System","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 2","3","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CSM/ON/2011","July 2012","December 2015","December 2015","October 4, 2012",,"March 30, 2017","University Hospital of Salamanca, Salamanca, Castilla y León, Spain",,"https://ClinicalTrials.gov/show/NCT01700920"
30,"NCT01513694","Clinical Trial Based on the Use of Mesenchymal Stem Cells From Autologous Bone Marrow in Patients With Lumbar Intervertebral Degenerative Disc Disease",,"Completed","No Results Available","Intervertebral Disc Disease","Procedure: Instrumented posterolateral arthrodesis",,"Red de Terapia Celular|Haematology Service,University Hospital of Salamanca, MªConsuelo del Cañizo Fernández-Roldán|Spanish National Health System","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","15","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CSM/Fusión/2009","January 2010","May 4, 2017","May 4, 2017","January 20, 2012",,"June 2, 2017","Trauma Service. Hospital Universitario de Salamanca, Salamanca, Castilla-León, Spain",,"https://ClinicalTrials.gov/show/NCT01513694"
31,"NCT04297813","Efficacy in Alveolar Bone Regeneration With Autologous MSCs and Biomaterial in Comparison to Autologous Bone Grafting","Maxibone","Recruiting","No Results Available","Alveolar Bone Atrophy","Combination Product: Advanced medicinal Therapy (MSC combined with biomaterial)|Procedure: Autologous bone graft","Change in bone width|Pain postoperatively in the two different treatments|Radiological examination of bone volume","University of Bergen|Université de Nantes|University of Ulm|Universidad Complutense de Madrid|University of Aarhus|Universitat Internacional de Catalunya|Assistance Publique - Hôpitaux de Paris|European Commission","All","18 Years and older   (Adult, Older Adult)","Phase 3","150","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2018-001227-39","March 2020","August 2022","September 2024","March 6, 2020",,"March 12, 2020","Syddansk Universitet SDU (University Hospital of Southern Denmark), Odense, Denmark|Assistance Publique - Hôpitaux De Paris, Créteil, France|CHU Nantes, Centre de Soins Dentaires, Nantes, France|University of Bergen, Institute of Clonical Dentistry, Bergen, Hordaland, Norway|Universidad Complutense De Madrid, Madrid, Calle Fernando De Castro Rodriguez,, Spain|Universitat Internacional De Catalunya, Barcelona, Spain",,"https://ClinicalTrials.gov/show/NCT04297813"
32,"NCT01840540","MSC for Occlusive Disease of the Kidney",,"Completed","No Results Available","Atherosclerotic Renal Artery Stenosis|Ischemic Nephropathy|Renovascular Hypertension","Drug: Arterial infusion of autologous mesenchymal stem cells","Renal blood flow and function in the treated kidneys.|Level of kidney function.","Mayo Clinic","All","40 Years to 80 Years   (Adult, Older Adult)","Phase 1","6","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","12-009298","April 2013","March 2014","April 2017","April 25, 2013",,"August 7, 2017","Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT01840540"
33,"NCT01919827","Study of Autologous Mesenchymal Stem Cells to Treat Idiopathic Pulmonary Fibrosis","CMM/FPI","Completed","No Results Available","Idiopathic Pulmonary Fibrosis","Biological: Endobronchial infusion of adult mesenchymal stem cells|Biological: Autologous mesenchymal stem cells derived from bone marrow","Number of participants with adverse side effects.|Efficacy of the infusion of mesenchymal stem cells in stopping the fall in pulmonary function in patients with mild to moderate IPF","Clinica Universidad de Navarra, Universidad de Navarra","All","30 Years to 80 Years   (Adult, Older Adult)","Phase 1","17","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CMM/FPI","March 2013","May 1, 2018","May 1, 2018","August 9, 2013",,"May 3, 2018","Servicio de Neumología, Clínica Universidad de Navarra, Pamplona, Navarra, Spain|Servicio de Neumología. Hospital Universitario de Salamanaca, Salamanca, Spain",,"https://ClinicalTrials.gov/show/NCT01919827"
34,"NCT03355365","Intrathecal Administration of Autologous Mesenchymal Stem Cell-derived Neural Progenitors (MSC-NP) in Progressive Multiple Sclerosis",,"Active, not recruiting","No Results Available","Multiple Sclerosis","Biological: Intrathecal MSC-NP injection|Other: Intrathecal saline injection","Expanded Disability Status Scale (EDSS) Plus|Multiple sclerosis functional composite (MSFC)|Bladder function","Tisch Multiple Sclerosis Research Center of New York","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 2","50","Other","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","TISCHMS-MSCNP-002","September 21, 2018","May 2022","November 2023","November 28, 2017",,"October 6, 2021","Tisch MS Research Center of New York, New York, New York, United States",,"https://ClinicalTrials.gov/show/NCT03355365"
35,"NCT01933802","Intrathecal Administration of Autologous Mesenchymal Stem Cell-derived Neural Progenitors (MSC-NP) in Patients With Multiple Sclerosis",,"Completed","No Results Available","Multiple Sclerosis","Biological: intrathecal administration of autologous MSC-NP","Number of participants with adverse events|Number of participants with adverse events .|Preliminary evaluation of efficacy","Tisch Multiple Sclerosis Research Center of New York","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","TISCHMS-MSCNP-001|IND 13889","April 2014","December 2016","March 2017","September 2, 2013",,"March 19, 2018","Tisch MS Research Center of New York, New York, New York, United States",,"https://ClinicalTrials.gov/show/NCT01933802"
36,"NCT01183728","Treatment of Knee Osteoarthritis With Autologous Mesenchymal Stem Cells","KDD&MSV","Completed","Has Results","Osteoarthritis, Knee|Knee Degenerative Disease|Knee Osteoarthritis","Other: Autologous bone marrow mesenchymal stem cells (MSV)","Feasibility and Safety of the Implementation of MSV in the Treatment of Osteoarthritis of the Knee.|Indication of Efficacy","Red de Terapia Celular|Fundacion Teknon, Centro Medico Teknon, Barcelona|University of Valladolid|Centro en Red de Medicina Regenerativa de Castilla y Leon|Institut de Terapia Regenerativa Tissular|EGARSAT Suma Intermutual, Barcelona, Spain|Cetir Sant Jordi, S.a..","All","18 Years to 76 Years   (Adult, Older Adult)","Phase 1|Phase 2","12","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","TerCel001|Eudra-CT 2009-017405-11|Protocol Code","May 2010","August 2014","September 2014","August 18, 2010","January 15, 2015","January 15, 2015","Teknon Medical Center, ITRT, Barcelona, Spain|Instituto de Biologia y Genetica Molecular (IBGM), University of Valladolid, Valladolid, Spain",,"https://ClinicalTrials.gov/show/NCT01183728"
37,"NCT04243681","Combination of Autologous MSC and HSC Infusion in Patients With Decompensated Cirrhosis",,"Completed","No Results Available","Cirrhosis, Liver","Combination Product: CD 34 and MSC infusion|Drug: Standard of care for Cirrhosis management","To assess the safety of combination of hematopoetic and mesenchymal stem cell in patients of liver cirrhosis.|Change in MELD (Model for End stage Liver disease) score.|Change in Child Pugh score.|Change in the percentage of CD 34 cells in liver.","Asian Institute of Gastroenterology, India","All","20 Years to 70 Years   (Adult, Older Adult)","Phase 4","5","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ECR/346/Inst/AP/2013","July 1, 2019","August 1, 2020","September 1, 2020","January 28, 2020",,"October 22, 2020","Asian Institute Of Gastroenterology, Hyderabad, Telangana, India",,"https://ClinicalTrials.gov/show/NCT04243681"
38,"NCT02981576","Safety and Effectiveness of BM-MSC vs AT-MSC in the Treatment of SCI Patients.",,"Completed","No Results Available","Spinal Cord Injuries","Biological: Autologous Mesenchymal Stem Cells","Comparing the number of side effects and the improvement on ASIA Impairment score between SCI patients receiving autologous AT-MSC vs BM-MSC.|Investigating the number of side effects in SCI patients receiving autologous BM-MSC.|Investigating the effectiveness of autologous BM-MSC in treating SCI patients.|Investigating the number of side effects in SCI patients receiving autologous AT-MSC.|Investigating the effectiveness of autologous AT-MSC in treating SCI patients.","University of Jordan","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","14","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SCIUJCTC","November 2016","May 5, 2018","January 20, 2019","December 5, 2016",,"September 24, 2019","Cell Therapy Center, University of Jordan, Amman, Jordan",,"https://ClinicalTrials.gov/show/NCT02981576"
39,"NCT02359929","BMT Autologous MSCs for GvHD",,"Completed","No Results Available","Graft Versus Host Disease|Acute Graft Versus Host Disease|Chronic Graft Versus Host Disease","Biological: Autologous mesenchymal stromal cells (MSCs)","Safety and Tolerability of EPIC MSC2014-002 based on dose limiting toxicities (DLTs)|Overall Response Rate for acute GVHD subjects|Overall Response Rate for chronic GVHD subjects|Transplant-related mortality|Incidence of Relapse|Disease-free survival|Overall-survival","Emory University|CURE Foundation","All","12 Years and older   (Child, Adult, Older Adult)","Phase 1","11","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","IRB00076372","January 2015","June 15, 2020","January 11, 2021","February 10, 2015",,"March 4, 2021","Children's Healthcare of Atlanta/Emory University, Atlanta, Georgia, United States",,"https://ClinicalTrials.gov/show/NCT02359929"
40,"NCT02755922","Bone Regeneration With Mesenchymal Stem Cells",,"Completed","No Results Available","Mandibular Fractures","Biological: Application of autologous mesenchymal stem cells","Change of bone quality|Number of patients with infection ( increase of local temperature, tenderness, leukocyte count >10,000/ µL, confirmed by Gram stain and blood culture).|Number of patients with bleeding after surgery (Persistent bleeding, ineffectiveness stopping bleeding using dressings)|Number of patients with surgical wound dehiscence (subcutaneous tissue , bone or osteosynthesis material exposed and seen through opened skin )","Instituto Mexicano del Seguro Social","All","17 Years to 59 Years   (Child, Adult)","Phase 3","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","2010-1301-27","April 2010","September 2010","December 2010","April 29, 2016",,"April 29, 2016",,,"https://ClinicalTrials.gov/show/NCT02755922"
41,"NCT00658073","Induction Therapy With Autologous Mesenchymal Stem Cells for Kidney Allografts",,"Completed","No Results Available","Renal Transplant Rejection","Procedure: Kidney transplantation with MSCs infusion|Procedure: kidney transplantation without MSC infusion","Incidence rate of biopsy-proven acute rejection and early renal function recovery|Patient and graft survival and prevalence of adverse events","Fuzhou General Hospital","All","18 Years to 60 Years   (Adult)","Not Applicable","165","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MSC-K-2","March 2008","September 2010","October 2010","April 14, 2008",,"March 8, 2011","Stem cell therapy center,Fuzhou General Hospital, Fuzhou, Fujian, China",,"https://ClinicalTrials.gov/show/NCT00658073"
42,"NCT04594850","Clinical Trial to Evaluate Efficacy and Safety of of Autologous Mesenchymal Stem Cells (MSC) Injected Intracavernously","Cellgram-ED","Recruiting","No Results Available","Erectile Dysfunction","Biological: Cellgram-ED","The amount of change in EF score in the International Erectile Function Questionnaire (IIEF) at administration of the clinical trial drug compared to the baseline value|Changes in SEP Q 2 and Q 3 evaluation after administration of investigational drug compared to baseline|Global Assessment Question (GAQ) evaluation after administration of investigational drugs|Changes in Penile Doppler Sonography(PDS) level after administration of clinical trial drug compared to baseline","Pharmicell Co., Ltd.","Male","19 Years to 79 Years   (Adult, Older Adult)","Phase 2","54","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","PMC-P-10","October 19, 2020","October 31, 2023","October 31, 2023","October 20, 2020",,"October 26, 2020","Asan medical center, Seoul, Korea, Republic of|Samsung medical center, Seoul, Korea, Republic of|Seoul ST. Mary's hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT04594850"
