"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
28,"NCT04466098","Multiple Dosing of Mesenchymal Stromal Cells in Patients With ARDS (COVID-19)",,"Active, not recruiting","No Results Available","Acute Respiratory Distress Syndrome|ARDS (Moderate or Severe)|COVID-19 Pneumonia","Biological: Mesenchymal stromal cells|Other: Placebo","Incidence of grade 3-5 infusional toxicities and predefined hemodynamic or respiratory adverse events related to the infusion of MSC|Incidence of a reduction in one or more biomarkers of inflammation by day 7|Trend changes in PaO2:FiO2 ratio|Trend changes in Mean Airway Pressure|Trend changes in peak pressure|Trend changes in plateau pressure|Trend changes in Positive end-expiratory airway pressure (PEEP)|Incidence of mortality|Number of ICU-free days|Number of days alive and ventilator free composite score 3|Change in acute lung injury (ALI) score 2|Incidence of serious adverse events|Number of days alive off supplemental oxygen","Masonic Cancer Center, University of Minnesota","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 2","9","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","2020LS075|MT2020-12","July 30, 2020","February 25, 2022","December 2022","July 10, 2020",,"September 26, 2022","University of Minnesota, Minneapolis, Minnesota, United States|University of Pittsburgh, Pittsburgh, Pennsylvania, United States",,"https://ClinicalTrials.gov/show/NCT04466098"
29,"NCT03386708","hUC Mesenchymal Stem Cells (19#iSCLife®-CSD) Therapy for Patients With Healing Poor After Uterus Injury",,"Completed","No Results Available","Uterus; Injury","Procedure: intrauterine injection|Biological: human umbilical cord mesenchymal stem cell","Intrauterine adhesion patients efficacy evaluation|Incision lacuna and incision diverticulum patients efficacy evaluation|Ultrasound of uterus evaluation|Hysteroscopy evaluation|Pain score","Sclnow Biotechnology Co., Ltd.","Female","18 Years to 40 Years   (Adult)","Phase 1","10","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SCLnow-XY-01","October 1, 2018","June 1, 2021","September 21, 2021","December 29, 2017",,"February 4, 2022","Xiangya Hospital Central South University, Changsha, Hunan, China",,"https://ClinicalTrials.gov/show/NCT03386708"
30,"NCT02421484","Cellular Immunotherapy for Septic Shock: A Phase I Trial","CISS","Completed","No Results Available","Septic Shock","Biological: Allogeneic mesenchymal stromal cells","Number of adverse events as a measure of safety and tolerability","Ottawa Hospital Research Institute|Canadian Institutes of Health Research (CIHR)","All","18 Years and older   (Adult, Older Adult)","Phase 1","9","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2014809","May 2015","June 2016","October 30, 2018","April 20, 2015",,"October 31, 2018","The Ottawa Hospital, Ottawa, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT02421484"
31,"NCT01291329","Intracoronary Human Wharton's Jelly- Derived Mesenchymal Stem Cells (WJ-MSCs) Transfer in Patients With Acute Myocardial Infarction (AMI)","WJ-MSC-AMI","Completed","No Results Available","ST-Elevation Myocardial Infarction","Genetic: intracoronary human umbilical WJ-MSC transfer","Quantify myocardium metabolic and perfusion measured by F-18-fluorodeoxyglucose (F-18-FDG) postremission tomography (PET) and 99 mTctetrofosmine single-photon (SPET), as well as global left ventricular ejection fraction measured by echocardiography.|Secondary endpoints: safety will be determined by the assessment of major adverse coronary events (MACE).","Navy General Hospital, Beijing|Chinese PLA General Hospital|General Hospital of Chinese Armed Police Forces|First People's Hospital of Foshan","All","18 Years and older   (Adult, Older Adult)","Phase 2","160","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","2006AA02Z469","February 2011","February 2012","July 2012","February 8, 2011",,"February 13, 2015","Fu Cheng Lu 6, Beijing, China",,"https://ClinicalTrials.gov/show/NCT01291329"
32,"NCT04255147","Cellular Therapy for Extreme Preterm Infants at Risk of Developing Bronchopulmonary Dysplasia",,"Not yet recruiting","No Results Available","Bronchopulmonary Dysplasia","Biological: Allogeneic Umbilical Cord Tissue-Derived Mesenchymal Stromal Cells","Occurrence and rate of dose limiting toxicity|Rate of Death|Occurrence of Other Severe Complications of Prematurity|FiO2 and Oxygen Index|Need for Ventilatory Support|Need for Postnatal Steroids|Incidence and Severity of BPD|Rate of Survival Without (moderate or severe) BPD|Changes in Pulmonary Hemodynamics|Biological Measure of Clinical Improvement|Biological Measure of Lung Improvement|Feasibility: Cell Administration|Feasibility: Recruitment Efficiency|Feasibility: Recruitment Timing|Feasibility: Participant Retainment|Bayley Scale of Infant and Toddler Development|Long-term Safety Follow-Up|Animated Information Video","Ottawa Hospital Research Institute|Canadian Institutes of Health Research (CIHR)|Ontario Institute of Regenerative Medicine (OIRM)|Stem Cell Network","All","7 Days to 21 Days   (Child)","Phase 1","9","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Prevention","HULC-1","June 2022","June 2023","December 2035","February 5, 2020",,"April 21, 2022","The Ottawa Hospital - General Campus, Ottawa, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT04255147"
33,"NCT05495711","hUC Mesenchymal Stem Cells (19#iSCLife®-UT) Therapy for Patients With Thin Endometrial Infertility",,"Recruiting","No Results Available","Infertility, Female","Biological: human umbilical cord mesenchymal stem cell complex collagen|Procedure: intrauterine injection","Irregular menstruation patients efficacy evaluation|Intrauterine adhesion patients efficacy evaluation","Sclnow Biotechnology Co., Ltd.","Female","20 Years to 39 Years   (Adult)","Phase 1","24","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SCLnow-XY-05","May 1, 2020","October 1, 2022","December 31, 2022","August 10, 2022",,"August 10, 2022","Xiangya Hospital Central South University, Changsha, Hunan, China",,"https://ClinicalTrials.gov/show/NCT05495711"
34,"NCT04315025","Safety Issues of Peribulbar Injection of UC-MSC in Patients With Retinitis Pigmentosa","RP","Completed","No Results Available","Retinitis Pigmentosa","Biological: Umbilical Cord Mesenchymal Stem Cell (UC-MSC)|Biological: Conditioned Medium (CM)","Visual Acuity Test|Visual Field Test|Funduscopy|Electrorectinography|Optical Coherence Tomography (OCT)|Angiography","PT. Prodia Stem Cell Indonesia","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","18","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","CT/RP/02/2018","October 7, 2018","June 20, 2019","September 20, 2019","March 19, 2020",,"June 4, 2020","Jakarta Eye Center Hospital, Jakarta, DKI Jakarta, Indonesia|Sardjito Hospital, Yogyakarta, Special Region, Indonesia",,"https://ClinicalTrials.gov/show/NCT04315025"
35,"NCT02805855","Autologous Culture Expanded Mesenchymal Stromal Cells for Knee Osteoarthritis",,"Active, not recruiting","No Results Available","Osteoarthritis, Knee","Drug: Autologous Adipose-Derived Mesenchymal Stromal Cells","Number of subjects experiencing adverse events.","Jacob L. Sellon, M.D.|Mayo Clinic","All","40 Years to 70 Years   (Adult, Older Adult)","Phase 1","24","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","15-008179","October 26, 2016","April 26, 2023","April 26, 2023","June 20, 2016",,"April 6, 2022","Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT02805855"
36,"NCT03211793","Mesenchymal Stromal Cells as Treatment for Digital Ulcers in Systemic Sclerosis","MANUS","Recruiting","No Results Available","Systemic Sclerosis|Digital Ulcer","Drug: Mesenchymal stromal cells|Other: Placebo","Toxicity of the treatment|Serious adverse events|Change in perceived pain based on the Numerical Rating Scale|Change in perceived pain based on the digital ulcer visual analogue scale (part of the S-HAQ)|Change in perceived pain based on the pain VAS ( part of the S-HAQ)|Change in perceived pain based on the use of analgesics.|Quality of life - SF-36|Quality of life - Euroqol|Disability|Hand function|Number (and change in number) of digital ulcers|Healing of digital ulcers|Ulcer size|Time to healing of digital ulcers|Need to alter medication regime|Modified Rodnan Skin Score|Severity of Raynaud's symptoms|Changes in capillary morphology and architecture|Changes in laboratory parameters|Changes in circulating cell populations","UMC Utrecht|ZonMw: The Netherlands Organisation for Health Research and Development","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","MANUS|2015-000168-32","October 6, 2021","November 1, 2023","November 1, 2023","July 7, 2017",,"March 22, 2022","Universitair Medisch Centrum Utrecht, Utrecht, Netherlands",,"https://ClinicalTrials.gov/show/NCT03211793"
37,"NCT05559801","Mesenchymal Cell Therapy in Osteogenesis Imperfecta (OI)",,"Not yet recruiting","No Results Available","Osteogenesis Imperfecta|Osteogenesis Imperfecta Type III","Drug: Bone marrow-derived mesenchymal stromal cells (MSCs)","Recruitment rate of participants|Number of participants with correctly collected data for the study outcomes|Total number of visits with protocol deviation|Visit attendance by participants|Patient retention rate|Patient Primary Clinical Outcome Retention Rate|Change in acceptability from baseline|Number of unexpected adverse events|Number of participants with change in vital signs from baseline|Number of participants with changes in laboratory panels from baseline (CBC, CMP)|Change in number of participants with changes in radiological parameters|Change in annualized linear growth velocity|Change in fracture rate from baseline|Change in bone mineral density from baseline|Change in bone age|Change in Vertebral Compression Fractures (VCFs)|Number of participants with changes in bone metabolism markers|Change in Limb Deformity Modified EOS Questionnaire (LD-EOSQ-22) from baseline|Change in BAMF (Brief Assessment of Motor Function) from baseline|Change in Pediatric Orthopedic Data Collection Instrument (PODCI) from baseline","Emory University","All","3 Years to 10 Years   (Child)","Phase 1|Phase 2","12","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","STUDY00003434","October 2022","October 2026","October 2026","September 29, 2022",,"September 29, 2022",,,"https://ClinicalTrials.gov/show/NCT05559801"
38,"NCT04328714","Interferon γ-Primed Mesenchymal Stromal Cells as Prophylaxis for Acute Graft v Host Disease",,"Recruiting","No Results Available","Acute Leukemia|Myelodysplastic Syndromes","Drug: Interferon gamma (IFNγ)-primed human bone marrow-derived mesenchymal stromal cells","Number of successful preparations and deliveries of investigational product|Number of adverse events attributed to the investigational product|Maximal Tolerated Dose|Primary graft failure|Secondary graft failure|Platelet engraftment|Non-relapse mortality (NRM)|Change in Acute graft-versus-host disease (aGvHD) Incidence|Change in Chronic graft-versus-host disease (cGvHD) Incidence|Disease-free survival (DFS)|Primary cause of death|Relapse|Early discontinuation|Viral activation","Edwin Horwitz|Ossium Health, Inc.|Emory University","All","1 Year and older   (Child, Adult, Older Adult)","Phase 1","45","Other|Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","IRB00105305","December 2, 2021","August 2023","August 2023","March 31, 2020",,"July 19, 2022","Children's Healthcare of Atlanta at Egleston, Atlanta, Georgia, United States|Emory University, Atlanta, Georgia, United States|Winship Cancer Institute of Emory University, Atlanta, Georgia, United States",,"https://ClinicalTrials.gov/show/NCT04328714"
39,"NCT05035862","Mechanisms of Interferon Gamma-primed Mesenchymal Stromal Cells (MSCs) for Moderate-to-severe Persistent Asthma",,"Recruiting","No Results Available","Asthma","Drug: Albuterol Sulfate|Drug: Interferon gamma-primed mesenchymal stromal cells (MSCs)|Drug: Prednisone","Change in number of adverse events and severe adverse events post-intervention|Number of grade ≥3 adverse reaction attributable to the γMSC product|Change in lung function test|In- vivo trafficking of MSCs after intravenous infusion|Upper airway inflammation of MSC treatment|Circulating inflammatory cells of MSC treatment|Biophysical characteristics of the cell products and correlation with clinical outcome","Emory University|The Marcus Foundation|Ossium Health, Inc.","All","18 Years to 30 Years   (Adult)","Phase 1","12","Other|Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science","STUDY00002655|2709","March 16, 2022","July 2023","July 2023","September 5, 2021",,"July 25, 2022","Children's Healthcare of Atlanta, Atlanta, Georgia, United States",,"https://ClinicalTrials.gov/show/NCT05035862"
